dep,date_de_passage,sursaud_cl_age_corona,nbre_pass_corona,nbre_pass_tot,nbre_hospit_corona,nbre_pass_corona_h,nbre_pass_corona_f,nbre_pass_tot_h,nbre_pass_tot_f,nbre_hospit_corona_h,nbre_hospit_corona_f,nbre_acte_corona,nbre_acte_tot,nbre_acte_corona_h,nbre_acte_corona_f,nbre_acte_tot_h,nbre_acte_tot_f
2A,2020-03-15,E,1.0,2.0,1.0,,,,,,,3.0,4.0,,,,
2B,2020-03-15,0,34.0,102.0,34.0,17.0,17.0,60.0,42.0,17.0,17.0,,,,,,
2B,2020-03-15,A,2.0,11.0,2.0,,,,,,,,,,,,
2B,2020-03-15,B,18.0,42.0,18.0,,,,,,,,,,,,
2B,2020-03-15,C,14.0,35.0,14.0,,,,,,,,,,,,
2B,2020-03-15,D,0.0,5.0,0.0,,,,,,,,,,,,
2B,2020-03-15,E,0.0,9.0,0.0,,,,,,,,,,,,
30,2020-03-15,0,0.0,342.0,0.0,0.0,0.0,174.0,168.0,0.0,0.0,3.0,136.0,1.0,2.0,64.0,72.0
30,2020-03-15,A,0.0,69.0,0.0,,,,,,,1.0,53.0,,,,
30,2020-03-15,B,0.0,119.0,0.0,,,,,,,1.0,56.0,,,,
30,2020-03-15,C,0.0,66.0,0.0,,,,,,,1.0,18.0,,,,
30,2020-03-15,D,0.0,36.0,0.0,,,,,,,0.0,6.0,,,,
30,2020-03-15,E,0.0,52.0,0.0,,,,,,,0.0,3.0,,,,
31,2020-03-15,0,41.0,603.0,29.0,21.0,20.0,334.0,269.0,15.0,14.0,52.0,278.0,24.0,28.0,115.0,163.0
31,2020-03-15,A,3.0,134.0,0.0,,,,,,,17.0,90.0,,,,
31,2020-03-15,B,14.0,239.0,8.0,,,,,,,29.0,134.0,,,,
31,2020-03-15,C,8.0,117.0,5.0,,,,,,,6.0,32.0,,,,
31,2020-03-15,D,5.0,48.0,5.0,,,,,,,0.0,6.0,,,,
31,2020-03-15,E,11.0,65.0,11.0,,,,,,,0.0,16.0,,,,
32,2020-03-15,0,2.0,56.0,2.0,1.0,1.0,19.0,37.0,1.0,1.0,,,,,,
32,2020-03-15,A,0.0,6.0,0.0,,,,,,,,,,,,
32,2020-03-15,B,1.0,24.0,1.0,,,,,,,,,,,,
32,2020-03-15,C,0.0,6.0,0.0,,,,,,,,,,,,
32,2020-03-15,D,0.0,5.0,0.0,,,,,,,,,,,,
32,2020-03-15,E,1.0,15.0,1.0,,,,,,,,,,,,
33,2020-03-15,0,11.0,703.0,4.0,7.0,4.0,388.0,315.0,2.0,2.0,142.0,1078.0,68.0,74.0,458.0,620.0
33,2020-03-15,A,1.0,154.0,0.0,,,,,,,14.0,334.0,,,,
33,2020-03-15,B,7.0,259.0,2.0,,,,,,,85.0,444.0,,,,
33,2020-03-15,C,1.0,131.0,1.0,,,,,,,35.0,191.0,,,,
33,2020-03-15,D,2.0,57.0,1.0,,,,,,,3.0,41.0,,,,
33,2020-03-15,E,0.0,102.0,0.0,,,,,,,5.0,68.0,,,,
34,2020-03-15,0,23.0,636.0,7.0,17.0,6.0,327.0,309.0,5.0,2.0,19.0,178.0,9.0,10.0,70.0,108.0
34,2020-03-15,A,20.0,147.0,6.0,,,,,,,10.0,78.0,,,,
34,2020-03-15,B,2.0,245.0,1.0,,,,,,,6.0,69.0,,,,
34,2020-03-15,C,1.0,114.0,0.0,,,,,,,1.0,20.0,,,,
34,2020-03-15,D,0.0,50.0,0.0,,,,,,,2.0,6.0,,,,
34,2020-03-15,E,0.0,80.0,0.0,,,,,,,0.0,5.0,,,,
35,2020-03-15,0,16.0,507.0,7.0,11.0,5.0,279.0,228.0,6.0,1.0,5.0,293.0,2.0,3.0,123.0,170.0
35,2020-03-15,A,6.0,119.0,0.0,,,,,,,4.0,92.0,,,,
35,2020-03-15,B,3.0,201.0,1.0,,,,,,,1.0,109.0,,,,
35,2020-03-15,C,2.0,89.0,1.0,,,,,,,0.0,40.0,,,,
35,2020-03-15,D,2.0,32.0,2.0,,,,,,,0.0,10.0,,,,
35,2020-03-15,E,3.0,66.0,3.0,,,,,,,0.0,42.0,,,,
36,2020-03-15,0,0.0,113.0,0.0,0.0,0.0,57.0,56.0,0.0,0.0,,,,,,
36,2020-03-15,A,0.0,23.0,0.0,,,,,,,,,,,,
36,2020-03-15,B,0.0,37.0,0.0,,,,,,,,,,,,
36,2020-03-15,C,0.0,28.0,0.0,,,,,,,,,,,,
36,2020-03-15,D,0.0,8.0,0.0,,,,,,,,,,,,
36,2020-03-15,E,0.0,17.0,0.0,,,,,,,,,,,,
37,2020-03-15,0,8.0,244.0,5.0,3.0,5.0,123.0,121.0,2.0,3.0,3.0,226.0,2.0,1.0,84.0,142.0
37,2020-03-15,A,0.0,81.0,0.0,,,,,,,1.0,80.0,,,,
37,2020-03-15,B,2.0,63.0,1.0,,,,,,,2.0,105.0,,,,
37,2020-03-15,C,3.0,38.0,1.0,,,,,,,0.0,30.0,,,,
37,2020-03-15,D,0.0,17.0,0.0,,,,,,,0.0,5.0,,,,
37,2020-03-15,E,3.0,45.0,3.0,,,,,,,0.0,6.0,,,,
38,2020-03-15,0,2.0,637.0,0.0,0.0,2.0,321.0,316.0,0.0,0.0,39.0,209.0,13.0,26.0,86.0,123.0
38,2020-03-15,A,0.0,165.0,0.0,,,,,,,4.0,55.0,,,,
38,2020-03-15,B,2.0,245.0,0.0,,,,,,,26.0,93.0,,,,
38,2020-03-15,C,0.0,116.0,0.0,,,,,,,7.0,32.0,,,,
38,2020-03-15,D,0.0,37.0,0.0,,,,,,,1.0,13.0,,,,
38,2020-03-15,E,0.0,74.0,0.0,,,,,,,1.0,16.0,,,,
39,2020-03-15,0,8.0,149.0,3.0,4.0,4.0,78.0,71.0,2.0,1.0,,,,,,
39,2020-03-15,A,0.0,22.0,0.0,,,,,,,,,,,,
39,2020-03-15,B,4.0,66.0,2.0,,,,,,,,,,,,
39,2020-03-15,C,4.0,32.0,1.0,,,,,,,,,,,,
39,2020-03-15,D,0.0,11.0,0.0,,,,,,,,,,,,
39,2020-03-15,E,0.0,18.0,0.0,,,,,,,,,,,,
40,2020-03-15,0,6.0,125.0,2.0,4.0,2.0,75.0,50.0,2.0,0.0,,,,,,
40,2020-03-15,A,0.0,21.0,0.0,,,,,,,,,,,,
40,2020-03-15,B,4.0,44.0,0.0,,,,,,,,,,,,
40,2020-03-15,C,0.0,17.0,0.0,,,,,,,,,,,,
40,2020-03-15,D,0.0,9.0,0.0,,,,,,,,,,,,
40,2020-03-15,E,2.0,34.0,2.0,,,,,,,,,,,,
41,2020-03-15,0,0.0,189.0,0.0,0.0,0.0,98.0,91.0,0.0,0.0,,,,,,
41,2020-03-15,A,0.0,36.0,0.0,,,,,,,,,,,,
41,2020-03-15,B,0.0,70.0,0.0,,,,,,,,,,,,
41,2020-03-15,C,0.0,45.0,0.0,,,,,,,,,,,,
41,2020-03-15,D,0.0,14.0,0.0,,,,,,,,,,,,
41,2020-03-15,E,0.0,24.0,0.0,,,,,,,,,,,,
42,2020-03-15,0,2.0,466.0,2.0,0.0,2.0,270.0,196.0,0.0,2.0,10.0,200.0,4.0,6.0,58.0,124.0
42,2020-03-15,A,0.0,85.0,0.0,,,,,,,3.0,70.0,,,,
42,2020-03-15,B,0.0,207.0,0.0,,,,,,,4.0,78.0,,,,
42,2020-03-15,C,0.0,85.0,0.0,,,,,,,3.0,21.0,,,,
42,2020-03-15,D,0.0,23.0,0.0,,,,,,,0.0,6.0,,,,
42,2020-03-15,E,2.0,66.0,2.0,,,,,,,0.0,25.0,,,,
43,2020-03-15,0,0.0,20.0,0.0,0.0,0.0,11.0,9.0,0.0,0.0,,,,,,
43,2020-03-15,A,0.0,3.0,0.0,,,,,,,,,,,,
43,2020-03-15,B,0.0,7.0,0.0,,,,,,,,,,,,
43,2020-03-15,C,0.0,3.0,0.0,,,,,,,,,,,,
43,2020-03-15,D,,,,,,,,,,,,,,,
43,2020-03-15,E,0.0,7.0,0.0,,,,,,,,,,,,
44,2020-03-15,0,2.0,343.0,1.0,0.0,2.0,192.0,151.0,0.0,1.0,54.0,653.0,17.0,37.0,295.0,357.0
44,2020-03-15,A,0.0,64.0,0.0,,,,,,,10.0,210.0,,,,
44,2020-03-15,B,1.0,144.0,0.0,,,,,,,34.0,247.0,,,,
44,2020-03-15,C,1.0,64.0,1.0,,,,,,,7.0,101.0,,,,
44,2020-03-15,D,0.0,36.0,0.0,,,,,,,2.0,25.0,,,,
44,2020-03-15,E,0.0,35.0,0.0,,,,,,,1.0,69.0,,,,
45,2020-03-15,0,0.0,275.0,0.0,0.0,0.0,150.0,125.0,0.0,0.0,3.0,52.0,0.0,3.0,21.0,31.0
45,2020-03-15,A,0.0,61.0,0.0,,,,,,,0.0,18.0,,,,
45,2020-03-15,B,0.0,100.0,0.0,,,,,,,3.0,16.0,,,,
45,2020-03-15,C,0.0,62.0,0.0,,,,,,,0.0,8.0,,,,
45,2020-03-15,D,0.0,17.0,0.0,,,,,,,0.0,3.0,,,,
45,2020-03-15,E,0.0,35.0,0.0,,,,,,,0.0,5.0,,,,
46,2020-03-15,0,0.0,91.0,0.0,0.0,0.0,49.0,42.0,0.0,0.0,,,,,,
46,2020-03-15,A,0.0,16.0,0.0,,,,,,,,,,,,
46,2020-03-15,B,0.0,34.0,0.0,,,,,,,,,,,,
46,2020-03-15,C,0.0,13.0,0.0,,,,,,,,,,,,
46,2020-03-15,D,0.0,17.0,0.0,,,,,,,,,,,,
46,2020-03-15,E,0.0,11.0,0.0,,,,,,,,,,,,
47,2020-03-15,0,26.0,192.0,2.0,13.0,13.0,102.0,90.0,2.0,0.0,,,,,,
47,2020-03-15,A,3.0,34.0,0.0,,,,,,,,,,,,
47,2020-03-15,B,13.0,63.0,0.0,,,,,,,,,,,,
47,2020-03-15,C,4.0,40.0,0.0,,,,,,,,,,,,
47,2020-03-15,D,3.0,14.0,0.0,,,,,,,,,,,,
47,2020-03-15,E,3.0,41.0,2.0,,,,,,,,,,,,
48,2020-03-15,0,4.0,40.0,2.0,3.0,1.0,17.0,23.0,2.0,0.0,,,,,,
48,2020-03-15,A,0.0,6.0,0.0,,,,,,,,,,,,
48,2020-03-15,B,2.0,12.0,0.0,,,,,,,,,,,,
48,2020-03-15,C,0.0,9.0,0.0,,,,,,,,,,,,
48,2020-03-15,D,1.0,6.0,1.0,,,,,,,,,,,,
48,2020-03-15,E,1.0,7.0,1.0,,,,,,,,,,,,
49,2020-03-15,0,24.0,308.0,7.0,12.0,12.0,170.0,138.0,4.0,3.0,,,,,,
49,2020-03-15,A,1.0,93.0,0.0,,,,,,,,,,,,
49,2020-03-15,B,11.0,101.0,1.0,,,,,,,,,,,,
49,2020-03-15,C,6.0,60.0,1.0,,,,,,,,,,,,
49,2020-03-15,D,5.0,25.0,4.0,,,,,,,,,,,,
49,2020-03-15,E,1.0,29.0,1.0,,,,,,,,,,,,
50,2020-03-15,0,9.0,270.0,2.0,2.0,7.0,161.0,109.0,1.0,1.0,9.0,175.0,1.0,8.0,74.0,101.0
50,2020-03-15,A,0.0,70.0,0.0,,,,,,,3.0,69.0,,,,
50,2020-03-15,B,4.0,96.0,0.0,,,,,,,5.0,69.0,,,,
50,2020-03-15,C,3.0,50.0,0.0,,,,,,,1.0,25.0,,,,
50,2020-03-15,D,0.0,20.0,0.0,,,,,,,0.0,5.0,,,,
50,2020-03-15,E,2.0,34.0,2.0,,,,,,,0.0,7.0,,,,
51,2020-03-15,0,3.0,202.0,0.0,1.0,2.0,125.0,77.0,0.0,0.0,6.0,79.0,1.0,5.0,33.0,46.0
51,2020-03-15,A,0.0,34.0,0.0,,,,,,,0.0,29.0,,,,
51,2020-03-15,B,3.0,102.0,0.0,,,,,,,6.0,30.0,,,,
51,2020-03-15,C,0.0,26.0,0.0,,,,,,,0.0,9.0,,,,
51,2020-03-15,D,0.0,15.0,0.0,,,,,,,0.0,4.0,,,,
51,2020-03-15,E,0.0,25.0,0.0,,,,,,,0.0,7.0,,,,
52,2020-03-15,0,0.0,115.0,0.0,0.0,0.0,50.0,65.0,0.0,0.0,,,,,,
52,2020-03-15,A,0.0,22.0,0.0,,,,,,,,,,,,
52,2020-03-15,B,0.0,38.0,0.0,,,,,,,,,,,,
52,2020-03-15,C,0.0,25.0,0.0,,,,,,,,,,,,
52,2020-03-15,D,0.0,10.0,0.0,,,,,,,,,,,,
52,2020-03-15,E,0.0,20.0,0.0,,,,,,,,,,,,
53,2020-03-15,0,0.0,56.0,0.0,0.0,0.0,27.0,29.0,0.0,0.0,,,,,,
53,2020-03-15,A,0.0,6.0,0.0,,,,,,,,,,,,
53,2020-03-15,B,0.0,22.0,0.0,,,,,,,,,,,,
53,2020-03-15,C,0.0,14.0,0.0,,,,,,,,,,,,
53,2020-03-15,D,0.0,6.0,0.0,,,,,,,,,,,,
53,2020-03-15,E,0.0,8.0,0.0,,,,,,,,,,,,
54,2020-03-15,0,2.0,322.0,1.0,1.0,1.0,169.0,153.0,1.0,0.0,2.0,298.0,0.0,2.0,141.0,157.0
54,2020-03-15,A,2.0,72.0,1.0,,,,,,,0.0,93.0,,,,
54,2020-03-15,B,0.0,117.0,0.0,,,,,,,2.0,111.0,,,,
54,2020-03-15,C,0.0,56.0,0.0,,,,,,,0.0,39.0,,,,
54,2020-03-15,D,0.0,25.0,0.0,,,,,,,0.0,16.0,,,,
54,2020-03-15,E,0.0,52.0,0.0,,,,,,,0.0,38.0,,,,
55,2020-03-15,0,0.0,91.0,0.0,0.0,0.0,51.0,40.0,0.0,0.0,,,,,,
55,2020-03-15,A,0.0,17.0,0.0,,,,,,,,,,,,
55,2020-03-15,B,0.0,38.0,0.0,,,,,,,,,,,,
55,2020-03-15,C,0.0,19.0,0.0,,,,,,,,,,,,
55,2020-03-15,D,0.0,9.0,0.0,,,,,,,,,,,,
55,2020-03-15,E,0.0,8.0,0.0,,,,,,,,,,,,
56,2020-03-15,0,40.0,341.0,1.0,15.0,25.0,165.0,176.0,1.0,0.0,0.0,150.0,0.0,0.0,69.0,81.0
56,2020-03-15,A,13.0,77.0,0.0,,,,,,,0.0,39.0,,,,
56,2020-03-15,B,10.0,116.0,1.0,,,,,,,0.0,68.0,,,,
56,2020-03-15,C,15.0,74.0,0.0,,,,,,,0.0,22.0,,,,
56,2020-03-15,D,1.0,22.0,0.0,,,,,,,0.0,8.0,,,,
56,2020-03-15,E,1.0,52.0,0.0,,,,,,,0.0,13.0,,,,
57,2020-03-15,0,80.0,622.0,18.0,29.0,50.0,318.0,303.0,9.0,9.0,,,,,,
57,2020-03-15,A,4.0,124.0,0.0,,,,,,,,,,,,
57,2020-03-15,B,34.0,216.0,6.0,,,,,,,,,,,,
57,2020-03-15,C,32.0,149.0,5.0,,,,,,,,,,,,
57,2020-03-15,D,4.0,51.0,1.0,,,,,,,,,,,,
57,2020-03-15,E,6.0,82.0,6.0,,,,,,,,,,,,
58,2020-03-15,0,4.0,140.0,4.0,3.0,1.0,65.0,74.0,3.0,1.0,,,,,,
58,2020-03-15,A,0.0,32.0,0.0,,,,,,,,,,,,
58,2020-03-15,B,2.0,49.0,2.0,,,,,,,,,,,,
58,2020-03-15,C,0.0,22.0,0.0,,,,,,,,,,,,
58,2020-03-15,D,0.0,9.0,0.0,,,,,,,,,,,,
58,2020-03-15,E,2.0,28.0,2.0,,,,,,,,,,,,
59,2020-03-15,0,32.0,1328.0,5.0,14.0,18.0,705.0,623.0,2.0,3.0,14.0,786.0,3.0,11.0,339.0,447.0
59,2020-03-15,A,1.0,399.0,0.0,,,,,,,3.0,356.0,,,,
59,2020-03-15,B,16.0,500.0,0.0,,,,,,,10.0,303.0,,,,
59,2020-03-15,C,6.0,224.0,0.0,,,,,,,1.0,100.0,,,,
59,2020-03-15,D,4.0,80.0,1.0,,,,,,,0.0,10.0,,,,
59,2020-03-15,E,5.0,125.0,4.0,,,,,,,0.0,16.0,,,,
60,2020-03-15,0,0.0,164.0,0.0,0.0,0.0,82.0,82.0,0.0,0.0,,,,,,
60,2020-03-15,A,0.0,13.0,0.0,,,,,,,,,,,,
60,2020-03-15,B,0.0,87.0,0.0,,,,,,,,,,,,
60,2020-03-15,C,0.0,34.0,0.0,,,,,,,,,,,,
60,2020-03-15,D,0.0,9.0,0.0,,,,,,,,,,,,
60,2020-03-15,E,0.0,21.0,0.0,,,,,,,,,,,,
61,2020-03-15,0,1.0,171.0,0.0,1.0,0.0,84.0,87.0,0.0,0.0,,,,,,
61,2020-03-15,A,0.0,38.0,0.0,,,,,,,,,,,,
61,2020-03-15,B,0.0,63.0,0.0,,,,,,,,,,,,
61,2020-03-15,C,1.0,29.0,0.0,,,,,,,,,,,,
61,2020-03-15,D,0.0,18.0,0.0,,,,,,,,,,,,
61,2020-03-15,E,0.0,23.0,0.0,,,,,,,,,,,,
62,2020-03-15,0,4.0,252.0,0.0,2.0,2.0,150.0,102.0,0.0,0.0,,,,,,
62,2020-03-15,A,0.0,72.0,0.0,,,,,,,,,,,,
62,2020-03-15,B,0.0,103.0,0.0,,,,,,,,,,,,
62,2020-03-15,C,1.0,43.0,0.0,,,,,,,,,,,,
62,2020-03-15,D,0.0,15.0,0.0,,,,,,,,,,,,
62,2020-03-15,E,3.0,19.0,0.0,,,,,,,,,,,,
63,2020-03-15,0,0.0,122.0,0.0,0.0,0.0,70.0,52.0,0.0,0.0,0.0,116.0,0.0,0.0,43.0,73.0
63,2020-03-15,A,0.0,41.0,0.0,,,,,,,0.0,34.0,,,,
63,2020-03-15,B,0.0,43.0,0.0,,,,,,,0.0,49.0,,,,
63,2020-03-15,C,0.0,20.0,0.0,,,,,,,0.0,11.0,,,,
63,2020-03-15,D,0.0,6.0,0.0,,,,,,,0.0,8.0,,,,
63,2020-03-15,E,0.0,12.0,0.0,,,,,,,0.0,14.0,,,,
64,2020-03-15,0,5.0,312.0,0.0,2.0,3.0,182.0,130.0,0.0,0.0,43.0,428.0,10.0,33.0,171.0,257.0
64,2020-03-15,A,0.0,77.0,0.0,,,,,,,14.0,128.0,,,,
64,2020-03-15,B,2.0,110.0,0.0,,,,,,,18.0,172.0,,,,
64,2020-03-15,C,3.0,58.0,0.0,,,,,,,7.0,61.0,,,,
64,2020-03-15,D,0.0,22.0,0.0,,,,,,,2.0,25.0,,,,
64,2020-03-15,E,0.0,45.0,0.0,,,,,,,2.0,42.0,,,,
65,2020-03-15,0,0.0,85.0,0.0,0.0,0.0,37.0,48.0,0.0,0.0,,,,,,
65,2020-03-15,A,0.0,9.0,0.0,,,,,,,,,,,,
65,2020-03-15,B,0.0,29.0,0.0,,,,,,,,,,,,
65,2020-03-15,C,0.0,17.0,0.0,,,,,,,,,,,,
65,2020-03-15,D,0.0,11.0,0.0,,,,,,,,,,,,
65,2020-03-15,E,0.0,19.0,0.0,,,,,,,,,,,,
66,2020-03-15,0,1.0,230.0,0.0,1.0,0.0,115.0,114.0,0.0,0.0,1.0,212.0,0.0,1.0,89.0,123.0
66,2020-03-15,A,0.0,49.0,0.0,,,,,,,0.0,85.0,,,,
66,2020-03-15,B,0.0,81.0,0.0,,,,,,,1.0,81.0,,,,
66,2020-03-15,C,1.0,46.0,0.0,,,,,,,0.0,21.0,,,,
66,2020-03-15,D,0.0,23.0,0.0,,,,,,,0.0,6.0,,,,
66,2020-03-15,E,0.0,31.0,0.0,,,,,,,0.0,19.0,,,,
67,2020-03-15,0,24.0,370.0,13.0,11.0,13.0,180.0,190.0,8.0,5.0,34.0,564.0,15.0,19.0,243.0,319.0
67,2020-03-15,A,3.0,92.0,0.0,,,,,,,2.0,155.0,,,,
67,2020-03-15,B,4.0,125.0,1.0,,,,,,,23.0,255.0,,,,
67,2020-03-15,C,10.0,83.0,6.0,,,,,,,5.0,96.0,,,,
67,2020-03-15,D,4.0,28.0,3.0,,,,,,,3.0,20.0,,,,
67,2020-03-15,E,3.0,42.0,3.0,,,,,,,1.0,34.0,,,,
68,2020-03-15,0,48.0,343.0,36.0,32.0,16.0,189.0,154.0,26.0,10.0,24.0,162.0,9.0,15.0,66.0,96.0
68,2020-03-15,A,0.0,82.0,0.0,,,,,,,1.0,32.0,,,,
68,2020-03-15,B,5.0,87.0,1.0,,,,,,,13.0,79.0,,,,
68,2020-03-15,C,19.0,64.0,12.0,,,,,,,9.0,31.0,,,,
68,2020-03-15,D,12.0,56.0,11.0,,,,,,,1.0,11.0,,,,
68,2020-03-15,E,12.0,54.0,12.0,,,,,,,0.0,9.0,,,,
69,2020-03-15,0,39.0,953.0,20.0,18.0,21.0,499.0,454.0,6.0,14.0,48.0,349.0,25.0,23.0,141.0,208.0
69,2020-03-15,A,1.0,243.0,1.0,,,,,,,13.0,100.0,,,,
69,2020-03-15,B,21.0,369.0,5.0,,,,,,,22.0,150.0,,,,
69,2020-03-15,C,5.0,161.0,4.0,,,,,,,5.0,39.0,,,,
69,2020-03-15,D,4.0,63.0,3.0,,,,,,,3.0,18.0,,,,
69,2020-03-15,E,8.0,117.0,7.0,,,,,,,5.0,41.0,,,,
70,2020-03-15,0,10.0,100.0,5.0,3.0,7.0,51.0,49.0,1.0,4.0,,,,,,
70,2020-03-15,A,0.0,19.0,0.0,,,,,,,,,,,,
70,2020-03-15,B,3.0,37.0,1.0,,,,,,,,,,,,
70,2020-03-15,C,3.0,25.0,0.0,,,,,,,,,,,,
70,2020-03-15,D,0.0,3.0,0.0,,,,,,,,,,,,
70,2020-03-15,E,4.0,16.0,4.0,,,,,,,,,,,,
71,2020-03-15,0,8.0,323.0,4.0,5.0,3.0,173.0,150.0,1.0,3.0,,,,,,
71,2020-03-15,A,1.0,57.0,0.0,,,,,,,,,,,,
71,2020-03-15,B,1.0,112.0,1.0,,,,,,,,,,,,
71,2020-03-15,C,1.0,69.0,0.0,,,,,,,,,,,,
71,2020-03-15,D,2.0,26.0,1.0,,,,,,,,,,,,
71,2020-03-15,E,3.0,59.0,2.0,,,,,,,,,,,,
72,2020-03-15,0,15.0,261.0,7.0,3.0,12.0,141.0,120.0,1.0,6.0,,,,,,
72,2020-03-15,A,2.0,62.0,0.0,,,,,,,,,,,,
72,2020-03-15,B,6.0,94.0,2.0,,,,,,,,,,,,
72,2020-03-15,C,3.0,41.0,1.0,,,,,,,,,,,,
72,2020-03-15,D,1.0,19.0,1.0,,,,,,,,,,,,
72,2020-03-15,E,3.0,45.0,3.0,,,,,,,,,,,,
73,2020-03-15,0,0.0,198.0,0.0,0.0,0.0,126.0,72.0,0.0,0.0,12.0,126.0,6.0,6.0,48.0,78.0
73,2020-03-15,A,0.0,25.0,0.0,,,,,,,1.0,40.0,,,,
73,2020-03-15,B,0.0,88.0,0.0,,,,,,,3.0,48.0,,,,
73,2020-03-15,C,0.0,48.0,0.0,,,,,,,5.0,23.0,,,,
73,2020-03-15,D,0.0,21.0,0.0,,,,,,,0.0,3.0,,,,
73,2020-03-15,E,0.0,16.0,0.0,,,,,,,3.0,12.0,,,,
74,2020-03-15,0,7.0,503.0,0.0,1.0,6.0,244.0,259.0,0.0,0.0,5.0,184.0,2.0,3.0,70.0,113.0
74,2020-03-15,A,0.0,94.0,0.0,,,,,,,0.0,53.0,,,,
74,2020-03-15,B,4.0,229.0,0.0,,,,,,,3.0,73.0,,,,
74,2020-03-15,C,2.0,98.0,0.0,,,,,,,1.0,42.0,,,,
74,2020-03-15,D,0.0,35.0,0.0,,,,,,,1.0,10.0,,,,
74,2020-03-15,E,1.0,47.0,0.0,,,,,,,0.0,6.0,,,,
75,2020-03-15,0,208.0,1218.0,23.0,120.0,88.0,735.0,482.0,16.0,7.0,95.0,1169.0,40.0,55.0,517.0,652.0
75,2020-03-15,A,0.0,224.0,0.0,,,,,,,11.0,310.0,,,,
75,2020-03-15,B,129.0,585.0,1.0,,,,,,,50.0,491.0,,,,
75,2020-03-15,C,51.0,230.0,4.0,,,,,,,23.0,238.0,,,,
75,2020-03-15,D,16.0,80.0,8.0,,,,,,,5.0,43.0,,,,
75,2020-03-15,E,12.0,99.0,10.0,,,,,,,4.0,56.0,,,,
76,2020-03-15,0,1.0,678.0,0.0,1.0,0.0,342.0,334.0,0.0,0.0,4.0,126.0,2.0,2.0,57.0,69.0
76,2020-03-15,A,0.0,226.0,0.0,,,,,,,0.0,58.0,,,,
76,2020-03-15,B,1.0,218.0,0.0,,,,,,,4.0,45.0,,,,
76,2020-03-15,C,0.0,109.0,0.0,,,,,,,0.0,14.0,,,,
76,2020-03-15,D,0.0,46.0,0.0,,,,,,,0.0,3.0,,,,
76,2020-03-15,E,0.0,79.0,0.0,,,,,,,0.0,6.0,,,,
77,2020-03-15,0,45.0,478.0,8.0,17.0,28.0,240.0,237.0,6.0,2.0,17.0,436.0,7.0,10.0,189.0,242.0
77,2020-03-15,A,1.0,94.0,1.0,,,,,,,1.0,177.0,,,,
77,2020-03-15,B,25.0,222.0,3.0,,,,,,,12.0,155.0,,,,
77,2020-03-15,C,15.0,102.0,2.0,,,,,,,4.0,84.0,,,,
77,2020-03-15,D,3.0,25.0,1.0,,,,,,,0.0,8.0,,,,
77,2020-03-15,E,1.0,35.0,1.0,,,,,,,0.0,12.0,,,,
78,2020-03-15,0,5.0,692.0,2.0,2.0,3.0,351.0,341.0,1.0,1.0,26.0,260.0,12.0,14.0,121.0,139.0
78,2020-03-15,A,0.0,174.0,0.0,,,,,,,8.0,106.0,,,,
78,2020-03-15,B,0.0,279.0,0.0,,,,,,,11.0,89.0,,,,
78,2020-03-15,C,4.0,129.0,1.0,,,,,,,6.0,36.0,,,,
78,2020-03-15,D,0.0,42.0,0.0,,,,,,,1.0,11.0,,,,
78,2020-03-15,E,1.0,68.0,1.0,,,,,,,0.0,18.0,,,,
79,2020-03-15,0,2.0,188.0,0.0,0.0,2.0,101.0,87.0,0.0,0.0,,,,,,
79,2020-03-15,A,0.0,48.0,0.0,,,,,,,,,,,,
79,2020-03-15,B,1.0,63.0,0.0,,,,,,,,,,,,
79,2020-03-15,C,1.0,41.0,0.0,,,,,,,,,,,,
79,2020-03-15,D,0.0,14.0,0.0,,,,,,,,,,,,
79,2020-03-15,E,0.0,22.0,0.0,,,,,,,,,,,,
80,2020-03-15,0,23.0,307.0,9.0,10.0,13.0,173.0,134.0,3.0,6.0,15.0,240.0,4.0,11.0,107.0,133.0
80,2020-03-15,A,3.0,72.0,1.0,,,,,,,1.0,80.0,,,,
80,2020-03-15,B,11.0,121.0,3.0,,,,,,,8.0,108.0,,,,
80,2020-03-15,C,7.0,50.0,4.0,,,,,,,5.0,35.0,,,,
80,2020-03-15,D,2.0,29.0,1.0,,,,,,,1.0,10.0,,,,
80,2020-03-15,E,0.0,35.0,0.0,,,,,,,0.0,7.0,,,,
81,2020-03-15,0,21.0,223.0,2.0,12.0,9.0,132.0,91.0,2.0,0.0,,,,,,
81,2020-03-15,A,1.0,32.0,0.0,,,,,,,,,,,,
81,2020-03-15,B,9.0,85.0,0.0,,,,,,,,,,,,
81,2020-03-15,C,8.0,52.0,0.0,,,,,,,,,,,,
81,2020-03-15,D,0.0,23.0,0.0,,,,,,,,,,,,
81,2020-03-15,E,3.0,31.0,2.0,,,,,,,,,,,,
82,2020-03-15,0,6.0,140.0,4.0,2.0,4.0,72.0,68.0,2.0,2.0,,,,,,
82,2020-03-15,A,2.0,28.0,2.0,,,,,,,,,,,,
82,2020-03-15,B,1.0,49.0,0.0,,,,,,,,,,,,
82,2020-03-15,C,1.0,33.0,0.0,,,,,,,,,,,,
82,2020-03-15,D,1.0,13.0,1.0,,,,,,,,,,,,
82,2020-03-15,E,1.0,17.0,1.0,,,,,,,,,,,,
83,2020-03-15,0,22.0,560.0,10.0,8.0,14.0,299.0,261.0,3.0,7.0,80.0,605.0,31.0,49.0,264.0,341.0
