#Source de ce jeu de données : https://coronavirus.politologue.com - Les données proposées dans ce fichier sont une compilation des données proposées par le CSSE (The Johns Hopkins University) https://gisanddata.maps.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6
#Les données de ce fichier sont celles qui sont produites pour générer les graphiques sur https: //coronavirus.politologue.com
#Vous pouvez utiliser ces données sans problème et une référence à https://coronavirus.politologue.com sera appréciable
Date;Pays;Infections;Deces;Guerisons;TauxDeces;TauxGuerison;TauxInfection
2020-04-02;Viet Nam;233;0;75;0.00;32.19;67.81
2020-04-02;Kosovo;125;1;10;0.80;8.00;91.20
2020-04-02;Mayotte;116;1;10;0.86;8.62;90.52
2020-04-02;Afrique du Sud;1462;5;50;0.34;3.42;96.24
2020-04-02;Zambie;39;1;0;2.56;0.00;97.44
2020-04-02;Zimbabwe;9;1;0;11.11;0.00;88.89
2020-04-02;Autres;721;13;619;1.80;85.85;12.34
2020-04-01;Andorre;390;14;10;3.59;2.56;93.85
2020-04-01;Émirats Arabes Unis;814;8;61;0.98;7.49;91.52
2020-04-01;Afghanistan;237;4;5;1.69;2.11;96.20
2020-04-01;Antigua-et-Barbuda;7;0;0;0.00;0.00;100.00
2020-04-01;Albanie;259;15;67;5.79;25.87;68.34
2020-04-01;Arménie;571;4;31;0.70;5.43;93.87
2020-04-01;Angola;8;2;1;25.00;12.50;62.50
2020-04-01;Argentine;1054;28;248;2.66;23.53;73.81
2020-04-01;Autriche;10711;146;1436;1.36;13.41;85.23
2020-04-01;Australie;4862;20;422;0.41;8.68;90.91
2020-04-01;Azerbaïdjan;359;5;26;1.39;7.24;91.36
2020-04-01;Bosnie-Herzégovine;459;13;19;2.83;4.14;93.03
2020-04-01;Barbade;34;0;0;0.00;0.00;100.00
2020-04-01;Bangladesh;54;6;25;11.11;46.30;42.59
2020-04-01;Belgique;13964;828;2132;5.93;15.27;78.80
2020-04-01;Burkina Faso;282;16;46;5.67;16.31;78.01
2020-04-01;Bulgarie;422;10;20;2.37;4.74;92.89
2020-04-01;Bahreïn;569;4;337;0.70;59.23;40.07
2020-04-01;Burundi;2;0;0;0.00;0.00;100.00
2020-04-01;Bénin;13;0;1;0.00;7.69;92.31
2020-04-01;Saint Barthélemy;6;0;1;0.00;16.67;83.33
2020-04-01;Brunéi Darussalam;131;1;52;0.76;39.69;59.54
2020-04-01;Bolivie;115;7;1;6.09;0.87;93.04
2020-04-01;Brésil;6836;240;127;3.51;1.86;94.63
2020-04-01;Bahamas;21;1;1;4.76;4.76;90.48
2020-04-01;Bhoutan;4;0;0;0.00;0.00;100.00
2020-04-01;Botswana;4;1;0;25.00;0.00;75.00
2020-04-01;Bélarus;163;2;53;1.23;32.52;66.26
2020-04-01;Belize;3;0;0;0.00;0.00;100.00
2020-04-01;Canada;9560;109;1324;1.14;13.85;85.01
2020-04-01;Rép. Dém. du Congo;109;9;3;8.26;2.75;88.99
2020-04-01;République Centrafricaine;3;0;0;0.00;0.00;100.00
2020-04-01;Congo (Brazzaville);19;0;0;0.00;0.00;100.00
2020-04-01;Suisse;17768;488;2967;2.75;16.70;80.55
2020-04-01;Côte d'Ivoire;190;1;9;0.53;4.74;94.74
2020-04-01;Chili;3031;16;234;0.53;7.72;91.75
2020-04-01;Cameroun;233;6;10;2.58;4.29;93.13
2020-04-01;Chine;81555;3312;76248;4.06;93.49;2.45
2020-04-01;Colombie;1065;17;39;1.60;3.66;94.74
2020-04-01;Costa Rica;375;2;4;0.53;1.07;98.40
2020-04-01;Cuba;212;6;12;2.83;5.66;91.51
2020-04-01;Cap-vert;6;1;0;16.67;0.00;83.33
2020-04-01;Chypre;320;9;28;2.81;8.75;88.44
2020-04-01;République Tchèque;3508;39;61;1.11;1.74;97.15
2020-04-01;Allemagne;77872;920;18700;1.18;24.01;74.80
2020-04-01;Djibouti;33;0;0;0.00;0.00;100.00
2020-04-01;Danemark;3117;104;896;3.34;28.75;67.92
2020-04-01;Dominique;12;0;0;0.00;0.00;100.00
2020-04-01;République Dominicaine;1284;57;9;4.44;0.70;94.86
2020-04-01;Algérie;847;58;61;6.85;7.20;85.95
2020-04-01;Équateur;2748;93;58;3.38;2.11;94.51
2020-04-01;Estonie;779;5;33;0.64;4.24;95.12
2020-04-01;Égypte;779;52;179;6.68;22.98;70.35
2020-04-01;Érythrée;15;0;0;0.00;0.00;100.00
2020-04-01;Espagne;104118;9387;22647;9.02;21.75;69.23
2020-04-01;Éthiopie;29;0;2;0.00;6.90;93.10
2020-04-01;Finlande;1446;17;10;1.18;0.69;98.13
2020-04-01;Fidji;5;0;0;0.00;0.00;100.00
2020-04-01;Îles Féroé;173;0;75;0.00;43.35;56.65
2020-04-01;France;56989;4032;10934;7.08;19.19;73.74
2020-04-01;Gabon;18;1;0;5.56;0.00;94.44
2020-04-01;Royaume-Uni;29784;2357;145;7.91;0.49;91.60
2020-04-01;Grenade;9;0;0;0.00;0.00;100.00
2020-04-01;Géorgie;117;0;23;0.00;19.66;80.34
2020-04-01;Guyane Française;51;0;15;0.00;29.41;70.59
2020-04-01;Ghana;195;5;31;2.56;15.90;81.54
2020-04-01;Gibraltar;81;0;34;0.00;41.98;58.02
2020-04-01;Gambie;4;1;2;25.00;50.00;25.00
2020-04-01;Guinée;30;0;0;0.00;0.00;100.00
2020-04-01;Guadeloupe;125;6;24;4.80;19.20;76.00
2020-04-01;Guinée Équatoriale;15;0;1;0.00;6.67;93.33
2020-04-01;Grèce;1415;50;52;3.53;3.67;92.79
2020-04-01;Guatemala;39;1;12;2.56;30.77;66.67
2020-04-01;Guinée-Bissau;9;0;0;0.00;0.00;100.00
2020-04-01;Guyana;19;2;0;10.53;0.00;89.47
2020-04-01;Hong-Kong;765;4;147;0.52;19.22;80.26
2020-04-01;Honduras;172;10;3;5.81;1.74;92.44
2020-04-01;Croatie;963;6;73;0.62;7.58;91.80
2020-04-01;Haïti;16;0;1;0.00;6.25;93.75
2020-04-01;Hongrie;525;20;40;3.81;7.62;88.57
2020-04-01;Indonésie;1677;157;103;9.36;6.14;84.50
2020-04-01;Irlande;3447;85;5;2.47;0.15;97.39
2020-04-01;Israël;6092;26;241;0.43;3.96;95.62
2020-04-01;Inde;1998;58;148;2.90;7.41;89.69
2020-04-01;Iraq;728;52;182;7.14;25.00;67.86
2020-04-01;Iran;47593;3036;15473;6.38;32.51;61.11
2020-04-01;Islande;1220;2;225;0.16;18.44;81.39
2020-04-01;Italie;110574;13155;16847;11.90;15.24;72.87
2020-04-01;Jamaïque;44;3;2;6.82;4.55;88.64
2020-04-01;Jordanie;278;5;36;1.80;12.95;85.25
2020-04-01;Japon;2178;57;472;2.62;21.67;75.71
2020-04-01;Kenya;81;1;3;1.23;3.70;95.06
2020-04-01;Kirghizistan;111;0;3;0.00;2.70;97.30
2020-04-01;Cambodge;109;0;25;0.00;22.94;77.06
2020-04-01;Saint-Kitts-et-Nevis;8;0;0;0.00;0.00;100.00
2020-04-01;Corée du Sud;9887;165;5567;1.67;56.31;42.02
2020-04-01;Koweït;317;0;80;0.00;25.24;74.76
2020-04-01;Kazakhstan;380;3;26;0.79;6.84;92.37
2020-04-01;Laos;10;0;0;0.00;0.00;100.00
2020-04-01;Liban;479;14;43;2.92;8.98;88.10
2020-04-01;Sainte-Lucie;13;0;1;0.00;7.69;92.31
2020-04-01;Liechtenstein;68;0;0;0.00;0.00;100.00
2020-04-01;Sri Lanka;146;3;21;2.05;14.38;83.56
2020-04-01;Libéria;6;0;0;0.00;0.00;100.00
2020-04-01;Lituanie;581;8;7;1.38;1.20;97.42
2020-04-01;Luxembourg;2319;29;80;1.25;3.45;95.30
2020-04-01;Lettonie;446;0;1;0.00;0.22;99.78
2020-04-01;Libye;10;0;0;0.00;0.00;100.00
2020-04-01;Maroc;654;39;29;5.96;4.43;89.60
2020-04-01;Monaco;55;1;2;1.82;3.64;94.55
2020-04-01;Moldavie;423;5;23;1.18;5.44;93.38
2020-04-01;Montenegro;123;2;0;1.63;0.00;98.37
2020-04-01;Saint Martin;15;1;2;6.67;13.33;80.00
2020-04-01;Madagascar;57;0;0;0.00;0.00;100.00
2020-04-01;Macédoine;354;11;17;3.11;4.80;92.09
2020-04-01;Mali;31;3;0;9.68;0.00;90.32
2020-04-01;Birmanie;15;1;0;6.67;0.00;93.33
2020-04-01;Mongolie;14;0;2;0.00;14.29;85.71
2020-04-01;Macao;41;0;10;0.00;24.39;75.61
2020-04-01;Martinique;135;3;27;2.22;20.00;77.78
2020-04-01;Mauritanie;6;1;2;16.67;33.33;50.00
2020-04-01;Malte;188;0;2;0.00;1.06;98.94
2020-04-01;Maurice;161;6;0;3.73;0.00;96.27
2020-04-01;Maldives;19;0;13;0.00;68.42;31.58
2020-04-01;Mexique;1215;29;35;2.39;2.88;94.73
2020-04-01;Malaisie;2908;45;645;1.55;22.18;76.27
2020-04-01;Mozambique;10;0;0;0.00;0.00;100.00
2020-04-01;Namibie;14;0;2;0.00;14.29;85.71
2020-04-01;Nouvelle-Calédonie;16;0;0;0.00;0.00;100.00
2020-04-01;Niger;74;5;0;6.76;0.00;93.24
2020-04-01;Nigéria;174;2;9;1.15;5.17;93.68
2020-04-01;Nicaragua;5;1;0;20.00;0.00;80.00
2020-04-01;Pays-Bas;13696;1175;260;8.58;1.90;89.52
2020-04-01;Norvège;4863;44;13;0.90;0.27;98.83
2020-04-01;Népal;5;0;1;0.00;20.00;80.00
2020-04-01;Nouvelle-Zélande;708;1;83;0.14;11.72;88.14
2020-04-01;Oman;210;1;34;0.48;16.19;83.33
2020-04-01;Panama;1181;30;9;2.54;0.76;96.70
2020-04-01;Pérou;1323;38;394;2.87;29.78;67.35
2020-04-01;Polynésie Française;37;0;0;0.00;0.00;100.00
2020-04-01;Papouasie-Nouvelle-Guinée;1;0;0;0.00;0.00;100.00
2020-04-01;Philippines;2311;96;50;4.15;2.16;93.68
2020-04-01;Pakistan;2118;27;94;1.27;4.44;94.29
2020-04-01;Pologne;2554;43;47;1.68;1.84;96.48
2020-04-01;Palestine;134;1;18;0.75;13.43;85.82
2020-04-01;Portugal;8251;187;43;2.27;0.52;97.21
2020-04-01;Paraguay;69;3;1;4.35;1.45;94.20
2020-04-01;Qatar;835;2;71;0.24;8.50;91.26
2020-04-01;Réunion;281;0;40;0.00;14.23;85.77
2020-04-01;Roumanie;2460;92;252;3.74;10.24;86.02
2020-04-01;Serbie;1060;28;0;2.64;0.00;97.36
2020-04-01;Fédération de Russie;2777;24;190;0.86;6.84;92.29
2020-04-01;Rwanda;82;0;0;0.00;0.00;100.00
2020-04-01;Arabie Saoudite;1720;16;264;0.93;15.35;83.72
2020-04-01;Seychelles;10;0;0;0.00;0.00;100.00
2020-04-01;Soudan;7;2;2;28.57;28.57;42.86
2020-04-01;Suède;4947;239;103;4.83;2.08;93.09
2020-04-01;Singapour;1000;3;245;0.30;24.50;75.20
2020-04-01;Slovénie;841;15;10;1.78;1.19;97.03
2020-04-01;Slovaquie;400;1;3;0.25;0.75;99.00
2020-04-01;Sierra Leone;2;0;0;0.00;0.00;100.00
2020-04-01;Saint-Marin;236;26;13;11.02;5.51;83.47
2020-04-01;Sénégal;190;1;45;0.53;23.68;75.79
2020-04-01;Somalie;5;0;1;0.00;20.00;80.00
2020-04-01;Suriname;10;0;0;0.00;0.00;100.00
2020-04-01;El Salvador;32;1;0;3.13;0.00;96.88
2020-04-01;Syrie;10;2;0;20.00;0.00;80.00
2020-04-01;Eswatini;9;0;0;0.00;0.00;100.00
2020-04-01;Tchad;7;0;0;0.00;0.00;100.00
2020-04-01;Togo;36;2;10;5.56;27.78;66.67
2020-04-01;Thaïlande;1771;12;505;0.68;28.51;70.81
2020-04-01;Timor-Leste;1;0;0;0.00;0.00;100.00
2020-04-01;Tunisie;423;12;5;2.84;1.18;95.98
2020-04-01;Turquie;15679;277;333;1.77;2.12;96.11
2020-04-01;Trinité-et-Tobago;90;5;1;5.56;1.11;93.33
2020-04-01;Taïwan;329;5;39;1.52;11.85;86.63
2020-04-01;Tanzanie;20;1;1;5.00;5.00;90.00
2020-04-01;Ukraine;794;20;13;2.52;1.64;95.84
2020-04-01;Ouganda;44;0;0;0.00;0.00;100.00
2020-04-01;États-Unis;213372;4757;8474;2.23;3.97;93.80
2020-04-01;Uruguay;338;2;41;0.59;12.13;87.28
2020-04-01;Ouzbékistan;181;2;12;1.10;6.63;92.27
2020-04-01;Vatican;6;0;0;0.00;0.00;100.00
2020-04-01;St-Vincent / Grenadines;1;0;1;0.00;100.00;0.00
2020-04-01;Venezuela;143;3;41;2.10;28.67;69.23
2020-04-01;Viet Nam;218;0;63;0.00;28.90;71.10
2020-04-01;Kosovo;125;1;10;0.80;8.00;91.20
2020-04-01;Mayotte;94;1;10;1.06;10.64;88.30
2020-04-01;Afrique du Sud;1380;5;50;0.36;3.62;96.01
2020-04-01;Zambie;36;0;0;0.00;0.00;100.00
2020-04-01;Zimbabwe;8;1;0;12.50;0.00;87.50
2020-04-01;Autres;721;13;603;1.80;83.63;14.56
2020-03-31;Andorre;376;12;10;3.19;2.66;94.15
2020-03-31;Émirats Arabes Unis;664;6;61;0.90;9.19;89.91
2020-03-31;Afghanistan;174;4;5;2.30;2.87;94.83
2020-03-31;Antigua-et-Barbuda;7;0;0;0.00;0.00;100.00
2020-03-31;Albanie;243;15;52;6.17;21.40;72.43
2020-03-31;Arménie;532;3;30;0.56;5.64;93.80
2020-03-31;Angola;7;2;1;28.57;14.29;57.14
2020-03-31;Argentine;1054;27;240;2.56;22.77;74.67
2020-03-31;Autriche;10180;128;1095;1.26;10.76;87.99
2020-03-31;Australie;4559;18;358;0.39;7.85;91.75
2020-03-31;Azerbaïdjan;298;5;26;1.68;8.72;89.60
2020-03-31;Bosnie-Herzégovine;420;13;17;3.10;4.05;92.86
2020-03-31;Barbade;34;0;0;0.00;0.00;100.00
2020-03-31;Bangladesh;51;5;25;9.80;49.02;41.18
2020-03-31;Belgique;12775;705;1696;5.52;13.28;81.21
2020-03-31;Burkina Faso;261;14;32;5.36;12.26;82.38
2020-03-31;Bulgarie;399;8;17;2.01;4.26;93.73
2020-03-31;Bahreïn;567;4;295;0.71;52.03;47.27
2020-03-31;Burundi;2;0;0;0.00;0.00;100.00
2020-03-31;Bénin;9;0;1;0.00;11.11;88.89
2020-03-31;Saint Barthélemy;6;0;1;0.00;16.67;83.33
2020-03-31;Brunéi Darussalam;129;1;45;0.78;34.88;64.34
2020-03-31;Bolivie;107;6;0;5.61;0.00;94.39
2020-03-31;Brésil;5717;201;127;3.52;2.22;94.26
2020-03-31;Bahamas;14;0;1;0.00;7.14;92.86
2020-03-31;Bhoutan;4;0;0;0.00;0.00;100.00
2020-03-31;Botswana;4;1;0;25.00;0.00;75.00
2020-03-31;Bélarus;152;1;47;0.66;30.92;68.42
2020-03-31;Belize;3;0;0;0.00;0.00;100.00
2020-03-31;Canada;8527;101;1592;1.18;18.67;80.15
2020-03-31;Rép. Dém. du Congo;98;8;2;8.16;2.04;89.80
2020-03-31;République Centrafricaine;3;0;0;0.00;0.00;100.00
2020-03-31;Congo (Brazzaville);19;0;0;0.00;0.00;100.00
2020-03-31;Suisse;16605;433;1823;2.61;10.98;86.41
2020-03-31;Côte d'Ivoire;179;1;7;0.56;3.91;95.53
2020-03-31;Chili;2738;12;156;0.44;5.70;93.86
2020-03-31;Cameroun;193;6;5;3.11;2.59;94.30
2020-03-31;Chine;81524;3305;76068;4.05;93.31;2.64
2020-03-31;Colombie;906;16;31;1.77;3.42;94.81
2020-03-31;Costa Rica;347;2;4;0.58;1.15;98.27
2020-03-31;Cuba;186;6;8;3.23;4.30;92.47
2020-03-31;Cap-vert;6;1;0;16.67;0.00;83.33
2020-03-31;Chypre;262;8;23;3.05;8.78;88.17
2020-03-31;République Tchèque;3308;31;45;0.94;1.36;97.70
2020-03-31;Allemagne;71808;775;16100;1.08;22.42;76.50
2020-03-31;Djibouti;30;0;0;0.00;0.00;100.00
2020-03-31;Danemark;2870;90;3;3.14;0.10;96.76
2020-03-31;Dominique;12;0;0;0.00;0.00;100.00
2020-03-31;République Dominicaine;1109;51;5;4.60;0.45;94.95
2020-03-31;Algérie;716;44;46;6.15;6.42;87.43
2020-03-31;Équateur;2240;75;54;3.35;2.41;94.24
2020-03-31;Estonie;745;4;26;0.54;3.49;95.97
2020-03-31;Égypte;710;46;157;6.48;22.11;71.41
2020-03-31;Érythrée;15;0;0;0.00;0.00;100.00
2020-03-31;Espagne;95923;8464;19259;8.82;20.08;71.10
2020-03-31;Éthiopie;26;0;2;0.00;7.69;92.31
2020-03-31;Finlande;1418;17;10;1.20;0.71;98.10
2020-03-31;Fidji;5;0;0;0.00;0.00;100.00
2020-03-31;Îles Féroé;169;0;74;0.00;43.79;56.21
2020-03-31;France;52128;3523;9444;6.76;18.12;75.12
2020-03-31;Gabon;16;1;0;6.25;0.00;93.75
2020-03-31;Royaume-Uni;25412;1793;145;7.06;0.57;92.37
2020-03-31;Grenade;9;0;0;0.00;0.00;100.00
2020-03-31;Géorgie;110;0;21;0.00;19.09;80.91
2020-03-31;Guyane Française;43;0;6;0.00;13.95;86.05
2020-03-31;Ghana;161;5;31;3.11;19.25;77.64
2020-03-31;Gibraltar;69;0;34;0.00;49.28;50.72
2020-03-31;Gambie;4;1;0;25.00;0.00;75.00
2020-03-31;Guinée;22;0;0;0.00;0.00;100.00
2020-03-31;Guadeloupe;114;4;22;3.51;19.30;77.19
2020-03-31;Guinée Équatoriale;12;0;1;0.00;8.33;91.67
2020-03-31;Grèce;1314;49;52;3.73;3.96;92.31
2020-03-31;Guatemala;38;1;12;2.63;31.58;65.79
2020-03-31;Guinée-Bissau;8;0;0;0.00;0.00;100.00
2020-03-31;Guyana;12;2;0;16.67;0.00;83.33
2020-03-31;Hong-Kong;714;4;128;0.56;17.93;81.51
2020-03-31;Honduras;141;7;3;4.96;2.13;92.91
2020-03-31;Croatie;867;6;67;0.69;7.73;91.58
2020-03-31;Haïti;15;0;1;0.00;6.67;93.33
2020-03-31;Hongrie;492;16;37;3.25;7.52;89.23
2020-03-31;Indonésie;1528;136;81;8.90;5.30;85.80
2020-03-31;Irlande;3235;71;5;2.19;0.15;97.65
2020-03-31;Israël;5358;20;224;0.37;4.18;95.45
2020-03-31;Inde;1397;35;123;2.51;8.80;88.69
2020-03-31;Iraq;694;50;170;7.20;24.50;68.30
2020-03-31;Iran;44605;2898;14656;6.50;32.86;60.65
2020-03-31;Islande;1135;2;198;0.18;17.44;82.38
2020-03-31;Italie;105792;12428;15729;11.75;14.87;73.38
2020-03-31;Jamaïque;36;1;2;2.78;5.56;91.67
2020-03-31;Jordanie;274;5;30;1.82;10.95;87.23
2020-03-31;Japon;1953;56;424;2.87;21.71;75.42
2020-03-31;Kenya;59;1;1;1.69;1.69;96.61
2020-03-31;Kirghizistan;107;0;3;0.00;2.80;97.20
2020-03-31;Cambodge;109;0;23;0.00;21.10;78.90
2020-03-31;Saint-Kitts-et-Nevis;8;0;0;0.00;0.00;100.00
2020-03-31;Corée du Sud;9786;162;5408;1.66;55.26;43.08
2020-03-31;Koweït;289;0;73;0.00;25.26;74.74
2020-03-31;Kazakhstan;343;2;24;0.58;7.00;92.42
2020-03-31;Laos;9;0;0;0.00;0.00;100.00
2020-03-31;Liban;470;12;37;2.55;7.87;89.57
2020-03-31;Sainte-Lucie;13;0;1;0.00;7.69;92.31
2020-03-31;Liechtenstein;68;0;0;0.00;0.00;100.00
2020-03-31;Sri Lanka;143;2;17;1.40;11.89;86.71
2020-03-31;Libéria;3;0;0;0.00;0.00;100.00
2020-03-31;Lituanie;537;8;7;1.49;1.30;97.21
2020-03-31;Luxembourg;2178;23;80;1.06;3.67;95.27
2020-03-31;Lettonie;398;0;1;0.00;0.25;99.75
2020-03-31;Libye;10;0;1;0.00;10.00;90.00
2020-03-31;Maroc;617;36;24;5.83;3.89;90.28
2020-03-31;Monaco;52;1;2;1.92;3.85;94.23
2020-03-31;Moldavie;353;4;18;1.13;5.10;93.77
2020-03-31;Montenegro;109;2;0;1.83;0.00;98.17
2020-03-31;Saint Martin;15;1;2;6.67;13.33;80.00
2020-03-31;Madagascar;57;0;0;0.00;0.00;100.00
2020-03-31;Macédoine;329;9;12;2.74;3.65;93.62
2020-03-31;Mali;28;2;0;7.14;0.00;92.86
2020-03-31;Birmanie;15;1;0;6.67;0.00;93.33
2020-03-31;Mongolie;12;0;2;0.00;16.67;83.33
2020-03-31;Macao;41;0;10;0.00;24.39;75.61
2020-03-31;Martinique;128;3;27;2.34;21.09;76.56
2020-03-31;Mauritanie;6;1;2;16.67;33.33;50.00
2020-03-31;Malte;169;0;2;0.00;1.18;98.82
2020-03-31;Maurice;143;5;0;3.50;0.00;96.50
2020-03-31;Maldives;18;0;13;0.00;72.22;27.78
2020-03-31;Mexique;1094;28;35;2.56;3.20;94.24
2020-03-31;Malaisie;2766;43;537;1.55;19.41;79.03
2020-03-31;Mozambique;8;0;0;0.00;0.00;100.00
2020-03-31;Namibie;11;0;2;0.00;18.18;81.82
2020-03-31;Nouvelle-Calédonie;16;0;0;0.00;0.00;100.00
2020-03-31;Niger;27;3;0;11.11;0.00;88.89
2020-03-31;Nigéria;135;2;8;1.48;5.93;92.59
2020-03-31;Nicaragua;5;1;0;20.00;0.00;80.00
2020-03-31;Pays-Bas;12667;1040;253;8.21;2.00;89.79
2020-03-31;Norvège;4641;39;13;0.84;0.28;98.88
2020-03-31;Népal;5;0;1;0.00;20.00;80.00
2020-03-31;Nouvelle-Zélande;647;1;74;0.15;11.44;88.41
2020-03-31;Oman;192;1;34;0.52;17.71;81.77
2020-03-31;Panama;1181;30;9;2.54;0.76;96.70
2020-03-31;Pérou;1065;30;394;2.82;37.00;60.19
2020-03-31;Polynésie Française;36;0;0;0.00;0.00;100.00
2020-03-31;Papouasie-Nouvelle-Guinée;1;0;0;0.00;0.00;100.00
2020-03-31;Philippines;2084;88;49;4.22;2.35;93.43
2020-03-31;Pakistan;1938;26;76;1.34;3.92;94.74
2020-03-31;Pologne;2311;33;7;1.43;0.30;98.27
2020-03-31;Palestine;119;1;18;0.84;15.13;84.03
2020-03-31;Portugal;7443;160;43;2.15;0.58;97.27
2020-03-31;Paraguay;65;3;1;4.62;1.54;93.85
2020-03-31;Qatar;781;2;62;0.26;7.94;91.81
2020-03-31;Réunion;247;0;1;0.00;0.40;99.60
2020-03-31;Roumanie;2245;82;220;3.65;9.80;86.55
2020-03-31;Serbie;900;16;0;1.78;0.00;98.22
2020-03-31;Fédération de Russie;2337;17;121;0.73;5.18;94.09
2020-03-31;Rwanda;75;0;0;0.00;0.00;100.00
2020-03-31;Arabie Saoudite;1563;10;165;0.64;10.56;88.80
2020-03-31;Seychelles;10;0;0;0.00;0.00;100.00
2020-03-31;Soudan;7;2;1;28.57;14.29;57.14
2020-03-31;Suède;4435;180;16;4.06;0.36;95.58
2020-03-31;Singapour;926;3;240;0.32;25.92;73.76
2020-03-31;Slovénie;802;15;10;1.87;1.25;96.88
2020-03-31;Slovaquie;363;0;3;0.00;0.83;99.17
2020-03-31;Sierra Leone;1;0;0;0.00;0.00;100.00
2020-03-31;Saint-Marin;236;26;13;11.02;5.51;83.47
2020-03-31;Sénégal;175;0;40;0.00;22.86;77.14
2020-03-31;Somalie;5;0;1;0.00;20.00;80.00
2020-03-31;Suriname;9;0;0;0.00;0.00;100.00
2020-03-31;El Salvador;32;1;0;3.13;0.00;96.88
2020-03-31;Syrie;10;2;0;20.00;0.00;80.00
2020-03-31;Eswatini;9;0;0;0.00;0.00;100.00
2020-03-31;Tchad;7;0;0;0.00;0.00;100.00
2020-03-31;Togo;34;1;10;2.94;29.41;67.65
2020-03-31;Thaïlande;1651;10;342;0.61;20.71;78.68
2020-03-31;Timor-Leste;1;0;0;0.00;0.00;100.00
2020-03-31;Tunisie;394;10;3;2.54;0.76;96.70
2020-03-31;Turquie;13531;214;243;1.58;1.80;96.62
2020-03-31;Trinité-et-Tobago;87;3;1;3.45;1.15;95.40
2020-03-31;Taïwan;322;5;39;1.55;12.11;86.34
2020-03-31;Tanzanie;19;1;1;5.26;5.26;89.47
2020-03-31;Ukraine;645;17;10;2.64;1.55;95.81
2020-03-31;Ouganda;44;0;0;0.00;0.00;100.00
2020-03-31;États-Unis;188172;3873;7024;2.06;3.73;94.21
2020-03-31;Uruguay;338;1;41;0.30;12.13;87.57
2020-03-31;Ouzbékistan;172;2;7;1.16;4.07;94.77
2020-03-31;Vatican;6;0;0;0.00;0.00;100.00
2020-03-31;St-Vincent / Grenadines;1;0;1;0.00;100.00;0.00
2020-03-31;Venezuela;135;3;39;2.22;28.89;68.89
2020-03-31;Viet Nam;212;0;58;0.00;27.36;72.64
2020-03-31;Kosovo;112;1;6;0.89;5.36;93.75
2020-03-31;Mayotte;94;1;10;1.06;10.64;88.30
2020-03-31;Afrique du Sud;1353;5;31;0.37;2.29;97.34
2020-03-31;Zambie;35;0;0;0.00;0.00;100.00
2020-03-31;Zimbabwe;8;1;0;12.50;0.00;87.50
2020-03-31;Autres;714;10;603;1.40;84.45;14.15
2020-03-30;Andorre;370;8;10;2.16;2.70;95.14
2020-03-30;Émirats Arabes Unis;611;5;61;0.82;9.98;89.20
2020-03-30;Afghanistan;170;4;2;2.35;1.18;96.47
2020-03-30;Antigua-et-Barbuda;7;0;0;0.00;0.00;100.00
2020-03-30;Albanie;223;11;44;4.93;19.73;75.34
2020-03-30;Arménie;482;3;30;0.62;6.22;93.15
2020-03-30;Angola;7;2;0;28.57;0.00;71.43
2020-03-30;Argentine;820;23;228;2.80;27.80;69.39
2020-03-30;Autriche;9618;108;636;1.12;6.61;92.26
2020-03-30;Australie;4361;17;257;0.39;5.89;93.72
2020-03-30;Azerbaïdjan;273;4;26;1.47;9.52;89.01
2020-03-30;Bosnie-Herzégovine;368;10;17;2.72;4.62;92.66
2020-03-30;Barbade;33;0;0;0.00;0.00;100.00
2020-03-30;Bangladesh;49;5;19;10.20;38.78;51.02
2020-03-30;Belgique;11899;513;1527;4.31;12.83;82.86
2020-03-30;Burkina Faso;246;12;31;4.88;12.60;82.52
2020-03-30;Bulgarie;359;8;17;2.23;4.74;93.04
2020-03-30;Bahreïn;515;4;279;0.78;54.17;45.05
2020-03-30;Bénin;6;0;0;0.00;0.00;100.00
2020-03-30;Saint Barthélemy;6;0;1;0.00;16.67;83.33
2020-03-30;Brunéi Darussalam;127;1;38;0.79;29.92;69.29
2020-03-30;Bolivie;97;4;0;4.12;0.00;95.88
2020-03-30;Brésil;4579;159;120;3.47;2.62;93.91
2020-03-30;Bahamas;14;0;1;0.00;7.14;92.86
2020-03-30;Bhoutan;4;0;0;0.00;0.00;100.00
2020-03-30;Botswana;3;0;0;0.00;0.00;100.00
2020-03-30;Bélarus;152;0;32;0.00;21.05;78.95
2020-03-30;Belize;3;0;0;0.00;0.00;100.00
2020-03-30;Canada;7398;80;466;1.08;6.30;92.62
2020-03-30;Rép. Dém. du Congo;81;8;2;9.88;2.47;87.65
2020-03-30;République Centrafricaine;3;0;0;0.00;0.00;100.00
2020-03-30;Congo (Brazzaville);19;0;0;0.00;0.00;100.00
2020-03-30;Suisse;15922;359;1823;2.25;11.45;86.30
2020-03-30;Côte d'Ivoire;168;1;6;0.60;3.57;95.83
2020-03-30;Chili;2449;8;156;0.33;6.37;93.30
2020-03-30;Cameroun;139;6;5;4.32;3.60;92.09
2020-03-30;Chine;81478;3304;75790;4.06;93.02;2.93
2020-03-30;Colombie;798;12;15;1.50;1.88;96.62
2020-03-30;Costa Rica;330;2;4;0.61;1.21;98.18
2020-03-30;Cuba;170;4;4;2.35;2.35;95.29
2020-03-30;Cap-vert;6;1;0;16.67;0.00;83.33
2020-03-30;Chypre;230;7;22;3.04;9.57;87.39
